state,county,sex,age,race,hispanic,educ,empstat,hrs_wk,income,deg_bachelors,deg_masters,deg_profession,deg_phd,i_female,i_black,i_white,i_hispanic,i_workforce,i_employed
48,48000,Male,39,White,Non-Hispanic,12,Employed,40,162000,0,0,0,0,0,0,1,0,1,1
48,48339,Male,65,White,Non-Hispanic,13,Not in labor force,0,2000,0,0,0,0,0,0,1,0,0,0
36,36047,Male,61,White,Non-Hispanic,13,Employed,50,100000,0,0,0,0,0,0,1,0,1,1
36,36061,Male,57,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,0,0,1,0,0,0
22,22000,Female,58,Black,Non-Hispanic,16,Employed,40,30000,1,0,0,0,1,1,0,0,1,1
49,49000,Female,25,Other,Hispanic,16,Employed,36,30000,1,0,0,0,1,0,0,1,1,1
44,44000,Female,53,White,Non-Hispanic,13,Employed,30,28000,0,0,0,0,1,0,1,0,1,1
39,39000,Female,36,Other,Non-Hispanic,16,Employed,35,60000,1,0,0,0,1,0,0,0,1,1
26,26000,Female,31,White,Non-Hispanic,12,Unemployed,0,0,0,0,0,0,1,0,1,0,1,0
34,34039,Female,58,White,Non-Hispanic,17,Employed,50,98500,1,1,0,0,1,0,1,0,1,1
26,26125,Male,77,Black,Non-Hispanic,16,Not in labor force,0,38400,1,0,0,0,0,1,0,0,0,0
42,42045,Female,79,White,Non-Hispanic,12,Not in labor force,0,27100,0,0,0,0,1,0,1,0,0,0
54,54000,Male,29,White,Non-Hispanic,12,Employed,55,8000,0,0,0,0,0,0,1,0,1,1
06,06029,Female,63,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
24,24033,Male,79,Black,Non-Hispanic,12,Not in labor force,0,14400,0,0,0,0,0,1,0,0,0,0
01,01000,Female,18,Black,Non-Hispanic,12,Unemployed,15,1800,0,0,0,0,1,1,0,0,1,0
39,39041,Male,47,White,Non-Hispanic,17,Employed,40,85000,1,1,0,0,0,0,1,0,1,1
25,25005,Male,56,White,Non-Hispanic,13,Employed,50,68000,0,0,0,0,0,0,1,0,1,1
51,51000,Female,49,White,Non-Hispanic,12,Employed,40,28000,0,0,0,0,1,0,1,0,1,1
55,55000,Male,37,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
45,45000,Male,18,White,Non-Hispanic,12,Employed,20,7000,0,0,0,0,0,0,1,0,1,1
06,06073,Male,19,White,Non-Hispanic,13,Employed,12,3000,0,0,0,0,0,0,1,0,1,1
20,20000,Male,24,Other,Hispanic,12,Employed,38,42000,0,0,0,0,0,0,0,1,1,1
09,09140,Female,85,White,Non-Hispanic,13,Not in labor force,0,101200,0,0,0,0,1,0,1,0,0,0
26,26000,Female,57,White,Non-Hispanic,14,Not in labor force,0,22400,0,0,0,0,1,0,1,0,0,0
44,44003,Female,31,White,Non-Hispanic,12,Not in labor force,12,500,0,0,0,0,1,0,1,0,0,0
06,06037,Male,45,White,Non-Hispanic,12,Employed,40,61000,0,0,0,0,0,0,1,0,1,1
06,06037,Male,62,White,Hispanic,12,Not in labor force,0,1300,0,0,0,0,0,0,1,1,0,0
36,36000,Female,41,White,Non-Hispanic,16,Employed,48,1149000,1,0,0,0,1,0,1,0,1,1
48,48113,Female,54,Other,Non-Hispanic,12,Employed,40,30000,0,0,0,0,1,0,0,0,1,1
45,45000,Male,41,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
37,37000,Female,31,White,Non-Hispanic,16,Employed,35,23000,1,0,0,0,1,0,1,0,1,1
51,51000,Male,19,White,Non-Hispanic,12,Employed,40,41000,0,0,0,0,0,0,1,0,1,1
45,45063,Female,34,Other,Non-Hispanic,12,Employed,40,30000,0,0,0,0,1,0,0,0,1,1
48,48085,Male,75,White,Non-Hispanic,17,Not in labor force,10,23800,1,0,0,1,0,0,1,0,0,0
12,12101,Female,26,White,Hispanic,16,Employed,36,17000,1,0,0,0,1,0,1,1,1,1
42,42000,Female,43,Other,Non-Hispanic,14,Employed,60,90000,0,0,0,0,1,0,0,0,1,1
04,04025,Female,58,White,Non-Hispanic,14,Employed,36,7200,0,0,0,0,1,0,1,0,1,1
42,42021,Female,68,White,Non-Hispanic,13,Not in labor force,0,12600,0,0,0,0,1,0,1,0,0,0
55,55000,Female,45,White,Non-Hispanic,17,Employed,40,80000,1,1,0,0,1,0,1,0,1,1
42,42003,Female,22,Chinese,Non-Hispanic,16,Not in labor force,40,33300,1,0,0,0,1,0,0,0,0,0
39,39000,Male,62,White,Non-Hispanic,9,Not in labor force,0,25800,0,0,0,0,0,0,1,0,0,0
48,48309,Female,75,White,Non-Hispanic,16,Employed,25,236900,1,0,0,0,1,0,1,0,1,1
46,46000,Male,54,White,Non-Hispanic,16,Employed,40,60000,1,0,0,0,0,0,1,0,1,1
47,47157,Female,62,Black,Non-Hispanic,12,Not in labor force,0,6700,0,0,0,0,1,1,0,0,0,0
39,39165,Female,43,White,Non-Hispanic,17,Employed,40,48000,1,0,1,0,1,0,1,0,1,1
36,36059,Male,80,Black,Non-Hispanic,13,Not in labor force,5,63000,0,0,0,0,0,1,0,0,0,0
26,26125,Female,22,White,Non-Hispanic,14,Employed,25,12000,0,0,0,0,1,0,1,0,1,1
51,51000,Female,22,White,Non-Hispanic,13,Employed,40,1800,0,0,0,0,1,0,1,0,1,1
09,09190,Male,49,White,Non-Hispanic,17,Employed,70,300000,1,0,0,1,0,0,1,0,1,1
48,48000,Female,18,White,Non-Hispanic,12,Employed,25,10000,0,0,0,0,1,0,1,0,1,1
39,39093,Female,55,White,Non-Hispanic,12,Employed,13,7100,0,0,0,0,1,0,1,0,1,1
06,06037,Male,65,Other,Hispanic,,Employed,40,56000,0,0,0,0,0,0,0,1,1,1
53,53000,Female,64,White,Non-Hispanic,12,Not in labor force,32,11700,0,0,0,0,1,0,1,0,0,0
26,26000,Male,73,White,Non-Hispanic,17,Employed,80,85000,1,1,0,0,0,0,1,0,1,1
11,11001,Female,70,White,Non-Hispanic,17,Not in labor force,40,385400,1,1,0,0,1,0,1,0,0,0
40,40000,Male,78,AIAN,Non-Hispanic,13,Not in labor force,0,17500,0,0,0,0,0,0,0,0,0,0
06,06071,Male,50,Other,Hispanic,12,Employed,40,59000,0,0,0,0,0,0,0,1,1,1
27,27123,Male,42,White,Non-Hispanic,16,Employed,40,52000,1,0,0,0,0,0,1,0,1,1
12,12057,Female,65,White,Non-Hispanic,12,Not in labor force,18,12000,0,0,0,0,1,0,1,0,0,0
12,12061,Female,73,White,Non-Hispanic,16,Not in labor force,0,12300,1,0,0,0,1,0,1,0,0,0
42,42003,Male,76,White,Non-Hispanic,16,Not in labor force,0,1400,1,0,0,0,0,0,1,0,0,0
51,51000,Male,58,White,Non-Hispanic,12,Not in labor force,0,41600,0,0,0,0,0,0,1,0,0,0
45,45019,Female,77,Black,Non-Hispanic,11,Not in labor force,0,11600,0,0,0,0,1,1,0,0,0,0
48,48485,Female,34,White,Non-Hispanic,13,Employed,40,36100,0,0,0,0,1,0,1,0,1,1
39,39133,Female,66,White,Non-Hispanic,14,Not in labor force,0,19990,0,0,0,0,1,0,1,0,0,0
17,17000,Female,74,White,Non-Hispanic,13,Not in labor force,0,1000,0,0,0,0,1,0,1,0,0,0
17,17043,Female,50,Other,Hispanic,12,Employed,40,31900,0,0,0,0,1,0,0,1,1,1
47,47000,Female,61,White,Non-Hispanic,16,Employed,40,105000,1,0,0,0,1,0,1,0,1,1
06,06059,Male,68,White,Non-Hispanic,12,Employed,46,196400,0,0,0,0,0,0,1,0,1,1
48,48000,Female,77,White,Non-Hispanic,17,Not in labor force,0,12000,1,1,0,0,1,0,1,0,0,0
26,26000,Male,42,White,Non-Hispanic,13,Employed,42,51000,0,0,0,0,0,0,1,0,1,1
47,47000,Male,54,Other,Non-Hispanic,12,Not in labor force,0,24000,0,0,0,0,0,0,0,0,0,0
12,12099,Male,76,Black,Non-Hispanic,16,Not in labor force,0,23300,1,0,0,0,0,1,0,0,0,0
36,36103,Female,66,White,Non-Hispanic,12,Employed,40,38000,0,0,0,0,1,0,1,0,1,1
36,36071,Female,61,White,Non-Hispanic,12,Employed,55,125000,0,0,0,0,1,0,1,0,1,1
53,53033,Male,29,Other,Hispanic,16,Employed,40,105000,1,0,0,0,0,0,0,1,1,1
45,45000,Female,79,Black,Non-Hispanic,,Not in labor force,0,12000,0,0,0,0,1,1,0,0,0,0
36,36059,Female,63,Other,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
34,34013,Male,29,Black,Non-Hispanic,12,Employed,25,7200,0,0,0,0,0,1,0,0,1,1
48,48085,Male,40,White,Non-Hispanic,16,Employed,48,160000,1,0,0,0,0,0,1,0,1,1
28,28000,Male,28,Black,Non-Hispanic,10,Not in labor force,0,11000,0,0,0,0,0,1,0,0,0,0
54,54000,Female,31,White,Non-Hispanic,17,Employed,40,42960,1,1,0,0,1,0,1,0,1,1
34,34003,Female,35,White,Non-Hispanic,16,Employed,40,110000,1,0,0,0,1,0,1,0,1,1
48,48085,Male,71,White,Non-Hispanic,13,Not in labor force,0,3300,0,0,0,0,0,0,1,0,0,0
08,08000,Male,42,White,Non-Hispanic,16,Employed,40,95000,1,0,0,0,0,0,1,0,1,1
17,17111,Female,74,Other,Non-Hispanic,12,Not in labor force,0,7200,0,0,0,0,1,0,0,0,0,0
19,19000,Female,83,White,Non-Hispanic,12,Not in labor force,0,9800,0,0,0,0,1,0,1,0,0,0
34,34013,Female,64,Black,Non-Hispanic,12,Not in labor force,0,8400,0,0,0,0,1,1,0,0,0,0
48,48453,Male,38,Other,Hispanic,16,Employed,45,58000,1,0,0,0,0,0,0,1,1,1
17,17000,Female,79,White,Non-Hispanic,17,Not in labor force,0,96000,1,1,0,0,1,0,1,0,0,0
32,32000,Female,52,AIAN,Hispanic,16,Employed,40,12000,1,0,0,0,1,0,0,1,1,1
06,06073,Male,18,White,Non-Hispanic,12,Employed,45,20000,0,0,0,0,0,0,1,0,1,1
47,47119,Male,29,White,Non-Hispanic,16,Not in labor force,0,10200,1,0,0,0,0,0,1,0,0,0
42,42000,Female,38,White,Non-Hispanic,13,Not in labor force,5,130,0,0,0,0,1,0,1,0,0,0
28,28000,Male,18,White,Non-Hispanic,12,Unemployed,10,1000,0,0,0,0,0,0,1,0,1,0
39,39049,Female,20,White,Non-Hispanic,13,Not in labor force,36,6000,0,0,0,0,1,0,1,0,0,0
08,08000,Female,64,White,Non-Hispanic,14,Not in labor force,0,2000,0,0,0,0,1,0,1,0,0,0
34,34039,Female,18,Other,Hispanic,11,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
05,05000,Female,81,White,Non-Hispanic,12,Not in labor force,0,1900,0,0,0,0,1,0,1,0,0,0
53,53053,Male,68,White,Non-Hispanic,16,Employed,8,91000,1,0,0,0,0,0,1,0,1,1
06,06073,Male,34,White,Hispanic,14,Employed,40,47800,0,0,0,0,0,0,1,1,1,1
29,29189,Male,68,White,Non-Hispanic,16,Employed,40,50100,1,0,0,0,0,0,1,0,1,1
42,42003,Female,56,White,Non-Hispanic,12,Not in labor force,32,8600,0,0,0,0,1,0,1,0,0,0
47,47000,Female,79,White,Non-Hispanic,13,Not in labor force,0,19000,0,0,0,0,1,0,1,0,0,0
04,04000,Female,94,White,Non-Hispanic,12,Not in labor force,0,13700,0,0,0,0,1,0,1,0,0,0
48,48000,Female,66,White,Non-Hispanic,17,Not in labor force,0,54500,1,1,0,0,1,0,1,0,0,0
42,42000,Female,89,White,Non-Hispanic,12,Not in labor force,0,25300,0,0,0,0,1,0,1,0,0,0
22,22000,Female,38,White,Non-Hispanic,9,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
48,48000,Male,63,White,Non-Hispanic,17,Employed,80,104000,1,1,0,0,0,0,1,0,1,1
55,55000,Male,31,White,Non-Hispanic,16,Employed,40,121000,1,0,0,0,0,0,1,0,1,1
34,34003,Male,44,Black,Non-Hispanic,12,Employed,40,90000,0,0,0,0,0,1,0,0,1,1
17,17031,Female,66,Other,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
36,36081,Male,52,Black,Non-Hispanic,16,Employed,40,45000,1,0,0,0,0,1,0,0,1,1
12,12095,Female,55,White,Non-Hispanic,16,Employed,35,24800,1,0,0,0,1,0,1,0,1,1
53,53000,Female,58,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
06,06073,Male,85,White,Hispanic,12,Not in labor force,0,29600,0,0,0,0,0,0,1,1,0,0
37,37019,Female,38,White,Non-Hispanic,16,Employed,40,55000,1,0,0,0,1,0,1,0,1,1
41,41000,Male,75,White,Non-Hispanic,13,Employed,40,398000,0,0,0,0,0,0,1,0,1,1
48,48000,Female,66,White,Non-Hispanic,14,Employed,40,60000,0,0,0,0,1,0,1,0,1,1
25,25027,Female,40,White,Non-Hispanic,16,Employed,40,135000,1,0,0,0,1,0,1,0,1,1
12,12127,Female,53,White,Non-Hispanic,16,Employed,50,360000,1,0,0,0,1,0,1,0,1,1
06,06073,Female,67,White,Non-Hispanic,12,Not in labor force,0,11600,0,0,0,0,1,0,1,0,0,0
04,04000,Female,29,White,Non-Hispanic,16,Employed,40,116000,1,0,0,0,1,0,1,0,1,1
06,06019,Male,69,Other,Non-Hispanic,,Not in labor force,0,8600,0,0,0,0,0,0,0,0,0,0
21,21111,Female,42,White,Non-Hispanic,16,Not in labor force,0,15000,1,0,0,0,1,0,1,0,0,0
01,01000,Female,21,Black,Non-Hispanic,12,Employed,36,20000,0,0,0,0,1,1,0,0,1,1
42,42000,Male,33,White,Non-Hispanic,17,Employed,40,71800,1,1,0,0,0,0,1,0,1,1
06,06001,Female,45,Chinese,Non-Hispanic,16,Employed,46,390000,1,0,0,0,1,0,0,0,1,1
06,06073,Female,86,White,Non-Hispanic,17,Not in labor force,0,95000,1,0,0,1,1,0,1,0,0,0
06,06107,Male,28,Other,Hispanic,12,Employed,20,13000,0,0,0,0,0,0,0,1,1,1
13,13000,Female,45,Other,Hispanic,12,Employed,40,30000,0,0,0,0,1,0,0,1,1,1
12,12011,Male,25,Black,Non-Hispanic,12,Employed,35,1500,0,0,0,0,0,1,0,0,1,1
55,55000,Female,19,White,Non-Hispanic,12,Employed,15,7000,0,0,0,0,1,0,1,0,1,1
45,45035,Male,74,Other,Hispanic,17,Employed,40,47200,1,0,1,0,0,0,0,1,1,1
22,22000,Female,61,White,Non-Hispanic,8,Employed,37,15000,0,0,0,0,1,0,1,0,1,1
17,17000,Female,52,White,Non-Hispanic,12,Not in labor force,0,8800,0,0,0,0,1,0,1,0,0,0
36,36103,Male,20,Other,Hispanic,12,Employed,35,30000,0,0,0,0,0,0,0,1,1,1
06,06073,Female,44,White,Non-Hispanic,16,Employed,40,160000,1,0,0,0,1,0,1,0,1,1
48,48027,Female,75,White,Non-Hispanic,13,Not in labor force,0,46900,0,0,0,0,1,0,1,0,0,0
42,42000,Female,39,White,Non-Hispanic,13,Not in labor force,0,19000,0,0,0,0,1,0,1,0,0,0
17,17031,Female,39,Black,Non-Hispanic,12,Employed,30,30000,0,0,0,0,1,1,0,0,1,1
18,18000,Female,64,White,Non-Hispanic,16,Employed,40,60330,1,0,0,0,1,0,1,0,1,1
36,36000,Male,43,White,Non-Hispanic,13,Employed,70,5200,0,0,0,0,0,0,1,0,1,1
29,29099,Female,74,White,Non-Hispanic,14,Employed,15,19200,0,0,0,0,1,0,1,0,1,1
12,12115,Female,95,White,Non-Hispanic,12,Not in labor force,0,11100,0,0,0,0,1,0,1,0,0,0
45,45000,Female,47,White,Non-Hispanic,16,Employed,45,55000,1,0,0,0,1,0,1,0,1,1
45,45019,Male,89,White,Non-Hispanic,17,Not in labor force,0,212500,1,1,0,0,0,0,1,0,0,0
39,39057,Female,63,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
39,39000,Female,66,White,Non-Hispanic,16,Not in labor force,0,51020,1,0,0,0,1,0,1,0,0,0
48,48029,Male,21,White,Non-Hispanic,12,Employed,20,14000,0,0,0,0,0,0,1,0,1,1
48,48000,Female,55,White,Non-Hispanic,12,Employed,32,200000,0,0,0,0,1,0,1,0,1,1
45,45083,Female,84,White,Non-Hispanic,12,Not in labor force,0,79200,0,0,0,0,1,0,1,0,0,0
22,22103,Female,74,Black,Non-Hispanic,12,Not in labor force,0,22200,0,0,0,0,1,1,0,0,0,0
12,12000,Female,63,Other,Hispanic,12,Not in labor force,0,33800,0,0,0,0,1,0,0,1,0,0
49,49049,Male,33,White,Non-Hispanic,17,Employed,40,160000,1,1,0,0,0,0,1,0,1,1
25,25009,Female,49,White,Non-Hispanic,16,Not in labor force,0,360,1,0,0,0,1,0,1,0,0,0
29,29000,Female,79,White,Non-Hispanic,12,Not in labor force,0,14000,0,0,0,0,1,0,1,0,0,0
42,42045,Male,62,White,Non-Hispanic,16,Not in labor force,0,334000,1,0,0,0,0,0,1,0,0,0
19,19000,Male,21,White,Non-Hispanic,12,Employed,30,21000,0,0,0,0,0,0,1,0,1,1
12,12081,Male,34,Other,Hispanic,,Employed,40,24000,0,0,0,0,0,0,0,1,1,1
32,32000,Male,65,White,Non-Hispanic,16,Not in labor force,0,412000,1,0,0,0,0,0,1,0,0,0
51,51087,Female,27,White,Non-Hispanic,12,Not in labor force,0,10800,0,0,0,0,1,0,1,0,0,0
48,48000,Male,61,Other,Hispanic,16,Employed,8,77100,1,0,0,0,0,0,0,1,1,1
48,48113,Male,28,Other,Hispanic,12,Employed,50,120000,0,0,0,0,0,0,0,1,1,1
48,48027,Female,50,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
01,01000,Male,21,White,Non-Hispanic,13,Employed,30,19000,0,0,0,0,0,0,1,0,1,1
45,45045,Male,42,Black,Non-Hispanic,12,Employed,40,80000,0,0,0,0,0,1,0,0,1,1
29,29000,Female,27,Other,Non-Hispanic,13,Employed,12,5300,0,0,0,0,1,0,0,0,1,1
48,48061,Female,69,Other,Hispanic,12,Not in labor force,0,7100,0,0,0,0,1,0,0,1,0,0
48,48085,Female,67,White,Non-Hispanic,16,Employed,35,818500,1,0,0,0,1,0,1,0,1,1
13,13000,Male,34,Other,Hispanic,12,Employed,40,60000,0,0,0,0,0,0,0,1,1,1
06,06071,Male,46,Other,Non-Hispanic,17,Employed,80,200000,1,0,0,1,0,0,0,0,1,1
36,36047,Female,80,White,Non-Hispanic,17,Not in labor force,0,45400,1,1,0,0,1,0,1,0,0,0
48,48439,Male,71,White,Non-Hispanic,16,Not in labor force,0,8000,1,0,0,0,0,0,1,0,0,0
26,26145,Female,61,White,Non-Hispanic,,Not in labor force,0,11900,0,0,0,0,1,0,1,0,0,0
17,17000,Male,72,White,Non-Hispanic,14,Not in labor force,0,2200,0,0,0,0,0,0,1,0,0,0
42,42085,Male,62,White,Non-Hispanic,12,Employed,40,52000,0,0,0,0,0,0,1,0,1,1
28,28000,Female,64,Black,Non-Hispanic,12,Not in labor force,0,15400,0,0,0,0,1,1,0,0,0,0
08,08000,Male,66,Other,Hispanic,12,Employed,32,39900,0,0,0,0,0,0,0,1,1,1
39,39049,Female,49,Black,Non-Hispanic,14,Employed,40,13000,0,0,0,0,1,1,0,0,1,1
36,36103,Female,20,Chinese,Non-Hispanic,12,Employed,25,7000,0,0,0,0,1,0,0,0,1,1
39,39041,Male,68,White,Non-Hispanic,16,Not in labor force,40,112000,1,0,0,0,0,0,1,0,0,0
25,25000,Female,19,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
28,28000,Male,33,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
08,08000,Female,31,White,Non-Hispanic,16,Employed,40,60050,1,0,0,0,1,0,1,0,1,1
06,06037,Female,45,Other,Hispanic,12,Not in labor force,0,11700,0,0,0,0,1,0,0,1,0,0
09,09190,Female,89,White,Non-Hispanic,17,Not in labor force,0,199100,1,0,1,0,1,0,1,0,0,0
26,26065,Female,34,White,Non-Hispanic,16,Employed,38,43000,1,0,0,0,1,0,1,0,1,1
18,18097,Male,31,White,Non-Hispanic,13,Employed,40,55000,0,0,0,0,0,0,1,0,1,1
37,37000,Female,64,White,Non-Hispanic,12,Not in labor force,0,17600,0,0,0,0,1,0,1,0,0,0
12,12095,Male,83,White,Non-Hispanic,17,Employed,40,80420,1,0,0,1,0,0,1,0,1,1
19,19113,Female,75,White,Non-Hispanic,9,Not in labor force,0,11000,0,0,0,0,1,0,1,0,0,0
27,27000,Male,18,White,Non-Hispanic,10,Employed,15,11000,0,0,0,0,0,0,1,0,1,1
29,29000,Male,40,White,Non-Hispanic,16,Unemployed,32,4600,1,0,0,0,0,0,1,0,1,0
04,04013,Female,20,Other,Non-Hispanic,12,Employed,24,5000,0,0,0,0,1,0,0,0,1,1
36,36000,Female,18,Black,Non-Hispanic,12,Employed,3,3000,0,0,0,0,1,1,0,0,1,1
37,37000,Male,26,Black,Non-Hispanic,11,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
12,12069,Female,72,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
21,21067,Female,68,White,Non-Hispanic,12,Not in labor force,0,11800,0,0,0,0,1,0,1,0,0,0
06,06019,Male,26,Other,Hispanic,14,Employed,40,9550,0,0,0,0,0,0,0,1,1,1
24,24000,Female,60,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
12,12115,Female,69,White,Non-Hispanic,16,Employed,1,135100,1,0,0,0,1,0,1,0,1,1
36,36029,Female,81,Chinese,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
18,18089,Male,26,White,Non-Hispanic,12,Employed,40,45000,0,0,0,0,0,0,1,0,1,1
32,32003,Female,20,Other,Hispanic,12,Employed,40,15000,0,0,0,0,1,0,0,1,1,1
51,51000,Female,88,White,Non-Hispanic,12,Employed,20,22200,0,0,0,0,1,0,1,0,1,1
24,24003,Male,54,White,Non-Hispanic,17,Employed,45,611000,1,0,1,0,0,0,1,0,1,1
06,06073,Female,75,Chinese,Non-Hispanic,17,Not in labor force,0,146600,1,1,0,0,1,0,0,0,0,0
34,34027,Male,63,White,Non-Hispanic,16,Not in labor force,0,100000,1,0,0,0,0,0,1,0,0,0
09,09180,Male,87,White,Non-Hispanic,12,Not in labor force,0,45800,0,0,0,0,0,0,1,0,0,0
42,42000,Male,73,White,Non-Hispanic,12,Not in labor force,0,77800,0,0,0,0,0,0,1,0,0,0
55,55025,Male,58,White,Non-Hispanic,12,Unemployed,40,32000,0,0,0,0,0,0,1,0,1,0
36,36061,Female,22,Chinese,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,0,0,0,0
21,21111,Female,59,White,Non-Hispanic,17,Employed,40,104000,1,1,0,0,1,0,1,0,1,1
21,21015,Female,32,White,Non-Hispanic,12,Employed,40,31000,0,0,0,0,1,0,1,0,1,1
36,36081,Female,40,Chinese,Non-Hispanic,17,Employed,40,184000,1,0,1,0,1,0,0,0,1,1
25,25021,Female,27,White,Non-Hispanic,16,Employed,55,75200,1,0,0,0,1,0,1,0,1,1
22,22055,Female,71,Black,Non-Hispanic,12,Employed,30,14000,0,0,0,0,1,1,0,0,1,1
06,06037,Female,39,Black,Non-Hispanic,13,Employed,52,27000,0,0,0,0,1,1,0,0,1,1
37,37000,Male,69,Black,Non-Hispanic,16,Employed,40,43800,1,0,0,0,0,1,0,0,1,1
12,12095,Male,44,Other,Non-Hispanic,17,Employed,70,595000,1,0,1,0,0,0,0,0,1,1
12,12001,Female,55,Black,Non-Hispanic,16,Employed,80,62000,1,0,0,0,1,1,0,0,1,1
06,06075,Female,59,Japanese,Non-Hispanic,,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
48,48085,Female,59,White,Non-Hispanic,16,Not in labor force,0,24000,1,0,0,0,1,0,1,0,0,0
06,06037,Female,28,Chinese,Non-Hispanic,17,Employed,30,20000,1,1,0,0,1,0,0,0,1,1
26,26099,Male,55,White,Non-Hispanic,13,Employed,45,130000,0,0,0,0,0,0,1,0,1,1
32,32003,Female,51,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
25,25000,Male,34,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
06,06067,Male,79,White,Non-Hispanic,17,Not in labor force,0,195000,1,1,0,0,0,0,1,0,0,0
48,48491,Female,43,White,Non-Hispanic,11,Employed,18,10400,0,0,0,0,1,0,1,0,1,1
49,49000,Female,70,White,Non-Hispanic,16,Not in labor force,0,16400,1,0,0,0,1,0,1,0,0,0
55,55000,Male,68,White,Non-Hispanic,12,Employed,12,42800,0,0,0,0,0,0,1,0,1,1
47,47157,Female,68,Black,Non-Hispanic,13,Not in labor force,0,30900,0,0,0,0,1,1,0,0,0,0
21,21111,Male,31,White,Non-Hispanic,16,Employed,45,85000,1,0,0,0,0,0,1,0,1,1
55,55000,Female,56,White,Non-Hispanic,16,Employed,45,87200,1,0,0,0,1,0,1,0,1,1
34,34007,Female,52,White,Non-Hispanic,16,Employed,40,165000,1,0,0,0,1,0,1,0,1,1
51,51013,Male,71,White,Non-Hispanic,17,Not in labor force,0,93100,1,1,0,0,0,0,1,0,0,0
21,21000,Female,82,White,Non-Hispanic,12,Not in labor force,0,18700,0,0,0,0,1,0,1,0,0,0
36,36055,Female,19,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
51,51107,Female,44,Other,Hispanic,,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
25,25025,Female,20,Other,Non-Hispanic,13,Employed,30,15000,0,0,0,0,1,0,0,0,1,1
42,42000,Male,54,White,Non-Hispanic,16,Employed,40,75000,1,0,0,0,0,0,1,0,1,1
04,04013,Female,59,White,Non-Hispanic,17,Not in labor force,0,0,1,1,0,0,1,0,1,0,0,0
25,25027,Male,58,Other,Non-Hispanic,12,Employed,40,1000,0,0,0,0,0,0,0,0,1,1
25,25025,Female,44,White,Non-Hispanic,17,Employed,38,24000,1,1,0,0,1,0,1,0,1,1
32,32003,Female,61,Other,Hispanic,12,Employed,40,31000,0,0,0,0,1,0,0,1,1,1
36,36103,Female,64,White,Non-Hispanic,17,Employed,8,20220,1,0,1,0,1,0,1,0,1,1
28,28000,Female,66,Black,Non-Hispanic,16,Not in labor force,0,6500,1,0,0,0,1,1,0,0,0,0
17,17031,Male,33,Other,Hispanic,13,Employed,40,55000,0,0,0,0,0,0,0,1,1,1
08,08123,Female,27,White,Non-Hispanic,16,Employed,31,5800,1,0,0,0,1,0,1,0,1,1
17,17000,Female,62,White,Non-Hispanic,16,Unemployed,50,81000,1,0,0,0,1,0,1,0,1,0
17,17043,Female,82,White,Non-Hispanic,16,Not in labor force,0,12000,1,0,0,0,1,0,1,0,0,0
39,39113,Male,59,White,Non-Hispanic,16,Employed,45,140000,1,0,0,0,0,0,1,0,1,1
04,04013,Female,36,Other,Hispanic,13,Employed,40,40000,0,0,0,0,1,0,0,1,1,1
55,55000,Female,63,White,Non-Hispanic,12,Not in labor force,0,11700,0,0,0,0,1,0,1,0,0,0
05,05000,Female,72,Black,Non-Hispanic,12,Not in labor force,0,16800,0,0,0,0,1,1,0,0,0,0
44,44007,Female,38,White,Non-Hispanic,12,Employed,31,22850,0,0,0,0,1,0,1,0,1,1
12,12015,Male,67,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
13,13057,Male,78,White,Non-Hispanic,12,Not in labor force,0,58000,0,0,0,0,0,0,1,0,0,0
39,39103,Male,87,White,Non-Hispanic,17,Not in labor force,0,83300,1,0,0,1,0,0,1,0,0,0
